id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm131671,"Ivan the Terrible, Part II: The Boyars' Plot",MOVIE,"This is the second part of a projected three-part epic biopic of Russian Czar Ivan Grozny, undertaken by Soviet film-maker Sergei Eisenstein at the behest of Josef Stalin.  Production of the epic was stopped before the third part could be filmed, due to producer dissatisfaction with Eisenstein's introducing forbidden experimental filming techniques into the material, more evident in this part than the first part.  As it was, this second part was banned from showings until after the deaths of both Eisenstein and Stalin, and a change of attitude by the subsequent heads of the Soviet government.  In this part, as Ivan the Terrible attempts to consolidate his power by establishing a personal army, his political rivals, the Russian boyars, plot to assassinate him.",1958,,88,"['drama', 'history']",['SU'],,tt0051790,7.8,7660.0,9.422,7.396
tm110873,Lady Snowblood 2: Love Song of Vengeance,MOVIE,Lady Snowblood is caught by the police and sentenced to death for her crimes. As she is sent to the gallows she is rescued by the secret police who offer her a deal to assassinate some revolutionaries.,1974,,89,"['drama', 'thriller']",['JP'],,tt0072157,6.3,3926.0,8.791,6.379
tm73824,"War and Peace, Part II: Natasha Rostova",MOVIE,"In the end of 1809, Natasha attends her first ball. Andrei falls in love with her and intends to marry her, but her father demands they wait. The prince travels abroad, and Natasha desperately longs for him. But she then meets Anatol Kuragin and forgets of Andrei. At the last minute, she regrets and abandons her plans to elope with Anatol. Bolkonsky hears of this and declares their betrothal is over. Pierre, trying to calm her down, suddenly announces he loves her.",1966,,98,['drama'],['SU'],,tt0061162,8.0,1635.0,8.682,7.4
tm146702,Shaft's Big Score!,MOVIE,John Shaft is back as the lady-loved black detective cop on the search for the murderer of a client.,1972,R,104,"['thriller', 'action', 'drama', 'crime']",['US'],,tt0069257,6.0,3379.0,8.357,6.1
tm113969,Lone Wolf and Cub: White Heaven in Hell,MOVIE,"In the sixth and final film of the Lone Wolf and Cub series, the final conflict between Ogami Itto and the Yagyu clan is carried out.",1974,,83,"['action', 'drama', 'fantasy', 'history']",['JP'],,tt0171452,7.4,3803.0,8.179,7.139
tm156310,Lone Wolf and Cub: Baby Cart to Hades,MOVIE,"In the third film of the Lone Wolf and Cub series, Ogami Itto volunteers to be tortured by Yakuza to save a prostitute and is hired by their leader to kill an evil chamberlain.",1972,PG,89,"['drama', 'action']",['JP'],,tt0070320,7.5,5301.0,7.915,7.2
tm51439,Late Autumn,MOVIE,"A woman and her daughter are each forced to contend with an increasing pressure to marry, particularly from three men who knew her late husband.",1960,,128,"['drama', 'comedy']",['JP'],,tt0053579,8.0,5664.0,7.901,7.7
tm187935,Cheyenne Autumn,MOVIE,A reluctant cavalry Captain must track a defiant tribe of migrating Cheyenne.,1964,,154,"['western', 'drama', 'history']",['US'],,tt0057940,6.7,5946.0,7.827,6.623
tm91568,Opening Night,MOVIE,"Actress Myrtle Gordon is a functioning alcoholic who is a few days from the opening night of her latest play, concerning a woman distraught about aging. One night a car kills one of Myrtle's fans who is chasing her limousine in an attempt to get the star's attention. Myrtle internalizes the accident and goes on a spiritual quest, but fails to finds the answers she is after. As opening night inches closer and closer, fragile Myrtle must find a way to make the show go on.",1978,PG-13,144,['drama'],['US'],,tt0079672,7.9,11169.0,7.791,7.631
tm120886,Designing Woman,MOVIE,"A sportswriter who marries a fashion designer discovers that their mutual interests are few, although each has an intriguing past which makes the other jealous.",1957,,118,"['romance', 'comedy']",['US'],,tt0050306,6.7,5057.0,7.678,6.5
tm19547,Journey to Italy,MOVIE,This deceptively simple tale of a bored English couple travelling to Italy to find a buyer for a house inherited from an uncle is transformed by Roberto Rossellini into a passionate story of cruelty and cynicism as their marriage disintegrates around them.,1954,,79,"['drama', 'european', 'romance']","['FR', 'IT']",,tt0046511,7.3,11264.0,7.273,7.3
tm131861,Equinox Flower,MOVIE,A man clashes with his daughter over her choice of fiancé.,1958,,118,"['comedy', 'drama']",['JP'],,tt0051720,7.8,4442.0,6.907,7.6
tm40029,Look Back in Anger,MOVIE,"A disillusioned, angry university graduate comes to terms with his grudge against middle-class life and values.",1959,,115,['drama'],['GB'],,tt0051879,7.0,4019.0,6.874,6.678
tm188189,Lone Wolf and Cub: Baby Cart in the Land of Demons,MOVIE,"In the fifth film of the Lone Wolf and Cub series, Ogami Itto is challenged by five warriors, each has one fifth of Ogami's assassin fee and one fifth of the information he needs to complete his assassination.",1973,,89,"['crime', 'drama', 'thriller', 'action']",['JP'],,tt0143428,7.5,4370.0,6.735,7.3
tm121209,Camelot,MOVIE,"The plot of his illegitimate son Mordred to gain the throne, and Guinevere's growing attachment to Sir Lancelot, threatens to topple King Arthur and destroy his ""round table"" of knights.",1967,G,179,"['romance', 'fantasy', 'comedy', 'drama']",['US'],,tt0061439,6.5,6992.0,6.722,6.277
tm188205,Children of the Damned,MOVIE,"Six children are found spread through out the world that not only have enormous intelligence, but identical intelligence and have a strange bond to each other.",1964,,90,"['drama', 'horror', 'scifi']",['GB'],,tt0056931,6.2,4742.0,6.426,6.212
tm116799,Tokyo Twilight,MOVIE,"Two sisters find out the existence of their long-lost mother, but the younger cannot accept the fact that she was abandoned as a child.",1957,R,141,['drama'],['JP'],,tt0051093,8.1,4354.0,6.346,7.5
tm135049,The River,MOVIE,"Director Jean Renoir’s entrancing first color feature—shot entirely on location in India—is a visual tour de force. Based on the novel by Rumer Godden, the film eloquently contrasts the growing pains of three young women with the immutability of the Bengal river around which their daily lives unfold. Enriched by Renoir’s subtle understanding and appreciation for India and its people, The River gracefully explores the fragile connections between transitory emotions and everlasting creation.",1951,,99,"['drama', 'romance', 'european']","['FR', 'IN', 'US']",,tt0043972,7.4,6488.0,6.22,7.3
tm121789,The Wings of Eagles,MOVIE,"The story of Frank W. ""Spig"" Wead - a Navy-flyer turned screenwriter.",1957,,110,"['drama', 'war']",['US'],,tt0051198,6.6,4332.0,6.191,6.3
tm58732,Variety Lights,MOVIE,"In Italy, Checco Dal Monte manages a troupe of traveling performers with plenty of heart but minimal talent. At a small town engagement, he encounters the starry-eyed, gorgeous Lily Antonelli, and hires her as a dancer on the show. Vivacious Lily quickly sells out crowds and earns the resentment of Checco's mistress, Melina Amour, but the fledgling performer has far bigger ambitions and soon sets her sights on a higher-profile role.",1953,,93,"['drama', 'romance', 'music', 'european']",['IT'],,tt0042692,7.1,3571.0,6.138,7.16
tm112171,Samurai II: Duel at Ichijoji Temple,MOVIE,"After years on the road establishing his reputation as Japan's greatest fencer, Takezo returns to Kyoto. Otsu waits for him, yet he has come not for her but to challenge the leader of the region's finest school of fencing. To prove his valor and skill, he walks deliberately into ambushes set up by the school's followers. While Otsu waits, Akemi also seeks him, expressing her desires directly. Meanwhile, Takezo is observed by Sasaki Kojiro, a brilliant young fighter, confident he can dethrone Takezo. After leaving Kyoto in triumph, Takezo declares his love for Otsu, but in a way that dishonors her and shames him. Once again, he leaves alone.",1955,,104,"['drama', 'action', 'history']",['JP'],,tt0048579,7.3,6595.0,6.119,7.2
tm186717,Shaft in Africa,MOVIE,"Detective John Shaft travels incognito to Ethiopia, then France, to bust a human trafficking ring.",1973,R,112,"['action', 'thriller', 'crime', 'drama']",['US'],,tt0070679,5.9,3038.0,5.942,6.0
tm50807,Testament of Orpheus,MOVIE,"Outside time and reality, the experiences of a poet. The judgement of the young poet by Heurtebise and the Princess, the Gypsies, the palace of Pallas Athena, the spear of the Goddess which pierces the poet's heart, the temptation of the Sphinx, the flight of Oedipus and the final Assumption. This film is the third part of Cocteau's Orphic Trilogy, which consists of The Blood of a Poet (1930), Orpheus (1950) and Testament of Orpheus (1960).",1960,,83,"['drama', 'fantasy', 'european']",['FR'],,tt0054377,7.2,3507.0,5.878,7.4
tm158512,Elvis on Tour,MOVIE,"This documentary captures Elvis Presley on his 1972 American tour and includes rehearsals, interviews, archival television appearances and backstage moments. With Elvis at his most flamboyant, the film features well-known hits and cover songs showcasing his country, gospel and rhythm-and-blues influences.",1972,G,93,"['music', 'documentation']",['US'],,tt0068537,7.5,1730.0,5.853,6.925
tm182041,Seance on a Wet Afternoon,MOVIE,"Working-class British housewife Myra Savage reinvents herself as a medium, holding seances in the sitting room of her home with the hidden assistance of her under-employed, asthmatic husband, Billy. In an attempt to enhance her credibility as a psychic, Myra hatches an elaborate, ill-conceived plot to kidnap a wealthy couple's young daughter so that she can then help the police ""find"" the missing girl.",1964,,111,"['crime', 'drama', 'thriller']",['GB'],,tt0341036,7.6,6586.0,5.711,7.3
tm13483,The Immortal Story,MOVIE,"An aged, wealthy trader plots with his servant to recreate a maritime tall tale, using a local woman and an unknown sailor as actors.",1968,,58,"['drama', 'european']",['FR'],,tt0063127,7.0,3240.0,5.583,7.2
tm73219,Black Girl,MOVIE,"Eager to find a better life abroad, a Senegalese woman becomes a mere governess to a family in southern France, suffering from discrimination and marginalization.",1966,,60,"['drama', 'european']","['FR', 'SN']",,tt0060758,7.4,5154.0,5.501,7.6
tm94668,Early Spring,MOVIE,A young salary man and his wife struggle within the confines of their passionless relationship while he has an extramarital affair.,1956,,144,['drama'],['JP'],,tt0049784,7.8,3365.0,5.427,7.587
tm16341,Kill!,MOVIE,"A pair of down-on-their-luck swordsmen arrive in a dusty, windblown town, where they become involved in a local clan dispute. One, previously a farmer, longs to become a noble samurai. The other, a former samurai haunted by his past, prefers living anonymously with gangsters. But when both men discover the wrongdoings of the nefarious clan leader, they side with a band of rebels who are under siege at a remote mountain cabin.",1968,,115,"['comedy', 'action', 'drama']",['JP'],,tt0063186,7.4,3027.0,5.275,7.134
tm10388,Eva,MOVIE,"Best-selling author Tyvian Jones has a life of leisure in Venice, Italy, until he has a chance encounter with sultry Frenchwoman Eva Olivier. He falls for her instantly, despite already having wedding plans with Francesca Ferrara. Winning Eva's affection proves elusive; she's more interested in money than in love. But Tyvian remain steadfast in his obsession, going after Eva with a fervor that threatens to destroy his life.",1962,PG,100,"['drama', 'romance', 'european']","['FR', 'IT']",,tt0059160,6.4,1935.0,5.227,6.288
tm27600,What's a Nice Girl Like You Doing in a Place Like This?,MOVIE,"A writer named Algernon (but called Harry by his friends) buys a picture of a boat on a lake, and his obsession with it renders normal life impossible.",1963,,9,['drama'],['US'],,,,,5.097,6.037
tm110298,La Pointe Courte,MOVIE,"A penetrating study of a marriage on the rocks, set against the backdrop of a small Mediterranean fishing village. Both a stylized depiction of the complicated relationship between a married couple and a documentary-like look at the daily struggles of the inhabitants of Sète in the South of France.",1956,,86,"['drama', 'european']",['FR'],,tt0048499,7.1,3889.0,5.041,6.7
