person_id,id,name,character,role
522177,tm124443,Shin Roppongi,Yûuchi Wakayama,ACTOR
522178,tm124443,Yasuko Agrawa,Yuri Yamamoto,ACTOR
225900,tm124443,Tôru Ibuki,Tsuda (Bearded alien),ACTOR
203088,tm124443,Kenji Sahara,Defense Force Commander,ACTOR
522179,tm124443,Kotaro Tomita,Professor Ôta,ACTOR
95365,tm124443,Ikio Sawamura,Mafune's Butler,ACTOR
218249,tm124443,Masaaki Daimon,Captain Kusakari,ACTOR
522180,tm124443,Kazuo Suzuki,Alien Henchman #1,ACTOR
522181,tm124443,Yoshio Kirishima,Alien Henchman #2,ACTOR
2212414,tm124443,Masayoshi Kikuchi,Alien Henchman #3,ACTOR
361329,tm124443,Takuya Yuki,Alien Henchman #4,ACTOR
522183,tm124443,Jun Nishihara,Alien Henchman #5,ACTOR
522184,tm124443,Akinori Umezu,Boy #1,ACTOR
224267,tm124443,Shizuko Azuma,Old Country Lady,ACTOR
522185,tm124443,Toshihiko Furuta,Interpol Worker,ACTOR
403036,tm124443,Takuzō Kumagai,Defense Corp Executive,ACTOR
522186,tm124443,Toru Kawai,Godzilla,ACTOR
522187,tm124443,Ise Mori,Mechagodzilla,ACTOR
522188,tm124443,Katsumi Nimiamoto,Titanosaurus,ACTOR
33227,tm124443,Ishirō Honda,,DIRECTOR
56671,tm17268,John Marley,Richard Forst,ACTOR
23189,tm17268,Gena Rowlands,Jeannie Rapp,ACTOR
175153,tm17268,Lynn Carlin,Maria Forst,ACTOR
524390,tm17268,Fred Draper,Freddie Draper,ACTOR
16930,tm17268,Seymour Cassel,Chet,ACTOR
29227,tm17268,Val Avery,Jim McCarthy,ACTOR
155238,tm17268,Dorothy Gulliver,Florence,ACTOR
530029,tm17268,Joanne Moore Jordan,Louise Draper,ACTOR
273259,tm17268,Darlene Conley,Billy Mae,ACTOR
538827,tm17268,Gene Darfler,Joe Jackson,ACTOR
538828,tm17268,Elizabeth Deering,Stella,ACTOR
351623,tm17268,George Dunn,Comedian (as George Dunne),ACTOR
83043,tm17268,Laurie Mock,Barmaid,ACTOR
431853,tm17268,Christina Crawford,Woman Scattering Coins on Bar,ACTOR
509200,tm17268,George Sims,Bartender,ACTOR
1573438,tm17268,Ann Shirley,,ACTOR
1573440,tm17268,Dave Mazzie,,ACTOR
1573463,tm17268,Anita White,,ACTOR
1573462,tm17268,Julie Gambol,,ACTOR
1573470,tm17268,Edwin Sirianni,,ACTOR
1573459,tm17268,Liz Satriano,,ACTOR
612413,tm17268,Jerry Howard,,ACTOR
918968,tm17268,David Rowlands,,ACTOR
1573302,tm17268,Carolyn Fleming,,ACTOR
37866,tm17268,James Bridges,,ACTOR
1573515,tm17268,Kay Michaels,,ACTOR
1573486,tm17268,Don Kraatz,,ACTOR
455587,tm17268,John Hale,,ACTOR
542521,tm17268,Midge Ware,,ACTOR
17009,tm17268,Charles Akins,,ACTOR
1573487,tm17268,Nancy E. Barr,Dancer at Nightclub (uncredited),ACTOR
56405,tm17268,Don Siegel,Extra at Whiskey A-Go-Go (uncredited),ACTOR
35197,tm17268,John Cassavetes,,DIRECTOR
41413,tm45508,Marcello Mastroianni,Ferdinando Cefalù,ACTOR
210130,tm45508,Daniela Rocca,Rosalia Cefalù,ACTOR
34483,tm45508,Stefania Sandrelli,Angela,ACTOR
81908,tm45508,Leopoldo Trieste,Carmelo Patanè,ACTOR
550225,tm45508,Odoardo Spadaro,Don Gaetano Cefalù,ACTOR
548971,tm45508,Margherita Girelli,Sisina,ACTOR
504550,tm45508,Angela Cardile,Agnese Cefalù,ACTOR
13690,tm45508,Lando Buzzanca,Rosario Mulè,ACTOR
591432,tm45508,Pietro Tordi,Attorney De Marzi,ACTOR
743880,tm45508,Ugo Torrente,Don Calogero,ACTOR
719358,tm45508,Antonio Acqua,Priest,ACTOR
743879,tm45508,Bianca Castagnetta,Donna Matilde Cefalù,ACTOR
743878,tm45508,Giovanni Fassiolo,Don Ciccio Matara,ACTOR
743877,tm45508,Ignazio Roberto Daidone,,ACTOR
545370,tm45508,Edy Nogara,,ACTOR
173305,tm45508,Renato Pinciroli,,ACTOR
488508,tm45508,Daniela Igliozzi,,ACTOR
758505,tm45508,Laura Tomiselli,Aunt Fifidda,ACTOR
566974,tm45508,Saro Arcidiacono,Dr. Talamone (uncredited),ACTOR
221083,tm45508,Renzo Marignano,Communist Party Activist (uncredited),ACTOR
437930,tm45508,Bruno Bertocci,Man in the Square (uncredited),ACTOR
437928,tm45508,Pietro Fumelli,Judge (uncredited),ACTOR
215441,tm45508,Alba Maiolini,Woman in the Courtroom (uncredited),ACTOR
113423,tm45508,Pietro Germi,,DIRECTOR
36586,tm106134,Charles Boyer,Général André de...,ACTOR
59267,tm106134,Danielle Darrieux,Comtesse Louise de...,ACTOR
62021,tm106134,Vittorio De Sica,Baron Fabrizio Donati,ACTOR
557291,tm106134,Jean Debucourt,Monsieur Rémy,ACTOR
152913,tm106134,Jean Galland,Monsieur de Bernac,ACTOR
127083,tm106134,Mireille Perrey,La Nourrice,ACTOR
104394,tm106134,Paul Azaïs,Le premier cocher,ACTOR
71654,tm106134,Jacques Josselin,,ACTOR
519638,tm106134,Hubert Noël,Henri de Maleville,ACTOR
35502,tm106134,Lia Di Leo,Lola,ACTOR
39552,tm106134,Gérard Buhr,Le douanier (uncredited),ACTOR
560570,tm106134,Jean Toulout,Le doyen du corps diplomatique (uncredited),ACTOR
73145,tm106134,Max Ophüls,,DIRECTOR
209527,tm156318,Tomisaburō Wakayama,Ogami Itto,ACTOR
223896,tm156318,Yoichi Hayashi,Yagyu Gunbei,ACTOR
223897,tm156318,Michi Azuma,Oyuki,ACTOR
223898,tm156318,Akihiro Tomikawa,Ogami Daigoro,ACTOR
215625,tm156318,Asao Koike,Tokugawa Yoshinao,ACTOR
216370,tm156318,Hiroshi Tanaka,Jûzaemon Kashiwagi,ACTOR
223899,tm156318,Tatsuo Endō,Yagyu Retsudo,ACTOR
131169,tm156318,Asao Uchida,Unokichi,ACTOR
220681,tm156318,Shin Kishida,Kozuka Enki,ACTOR
476220,tm156318,Kôji Sekiyama,Nitayu's Side Close,ACTOR
437607,tm156318,Manabu Morita,,ACTOR
218256,tm156318,Hiroshi Hasegawa,,ACTOR
65670,tm156318,Riki Harada,,ACTOR
549265,tm156318,Michimaro Otabe,Gyokushu,ACTOR
549036,tm156318,Seishirō Hara,,ACTOR
547790,tm156318,Yûsaku Terashima,,ACTOR
543877,tm156318,Yukio Horikita,,ACTOR
223900,tm156318,Tokio Oki,Lord Owari,ACTOR
839068,tm156318,Katsutoshi Akiyama,,ACTOR
382303,tm156318,Gô Ibuki,,ACTOR
1437871,tm156318,Koara Enashi,,ACTOR
1437872,tm156318,Shoroku Shimada,,ACTOR
551070,tm156318,Katsuyoshi Baba,,ACTOR
1437765,tm156318,Yoshimitsu Jô,,ACTOR
734695,tm156318,Yukari Wakayama,,ACTOR
1437874,tm156318,Ryûji Miyagawa,,ACTOR
949002,tm156318,Joji Taki,,ACTOR
2401927,tm156318,Toshio Matsuda,,ACTOR
537718,tm156318,Hideo Fujimoto,,ACTOR
777938,tm156318,Isamu Dobashi,,ACTOR
843132,tm156318,Yutaka Sera,,ACTOR
73589,tm156318,Sō Yamamura,Gômune Jindaiyu,ACTOR
213641,tm156318,Akiji Kobayashi,Narrator,ACTOR
338681,tm156318,Buichi Saitô,,DIRECTOR
165671,tm70261,Soumitra Chatterjee,Prodosh Mitra (Feluda),ACTOR
372126,tm70261,Siddhartha Chatterjee,Tapesh (Topshe),ACTOR
512418,tm70261,Santosh Dutta,Lalmohan Ganguly (Jatayu),ACTOR
132302,tm70261,Utpal Dutt,Maganlal Meghraj,ACTOR
704307,tm70261,Parinita Banerjee,,ACTOR
483598,tm70261,Satya Banerjee,Niranjan,ACTOR
704306,tm70261,Jit Bose,Ruksmini Kumar Ghosal,ACTOR
497402,tm70261,Bimala Chatterjee,,ACTOR
337262,tm70261,Biplab Chatterjee,Bikash Singha,ACTOR
704305,tm70261,Subhadra Devi,,ACTOR
704304,tm70261,Indubhushan Gujral,,ACTOR
704303,tm70261,Rajkumar Lahiri,,ACTOR
704302,tm70261,Abani Mukherjee,,ACTOR
481214,tm70261,Kamu Mukherjee,Arjun,ACTOR
312421,tm70261,Monu Mukherjee,Machli Baba,ACTOR
704301,tm70261,Bhaskar Patra,,ACTOR
704300,tm70261,Moloy Roy,Bishwashree Gunamoy Bagchi,ACTOR
704299,tm70261,Samiran Roy,,ACTOR
704297,tm70261,Santosh Singha,,ACTOR
704298,tm70261,Pannalal Yadav,,ACTOR
704185,tm70261,Haradhan Bandopadhyay,Umanath Ghosal,ACTOR
210814,tm70261,Satyajit Ray,,DIRECTOR
95959,tm185943,Nobuko Otowa,Woman,ACTOR
193834,tm185943,Jitsuko Yoshimura,Young Woman,ACTOR
120691,tm185943,Kei Satō,Hachi,ACTOR
183484,tm185943,Jūkichi Uno,The Samurai,ACTOR
24549,tm185943,Taiji Tonoyama,Ushi,ACTOR
403025,tm185943,Someshô Matsumoto,Runaway Warrior,ACTOR
465284,tm185943,Kentarô Kaji,Runaway Warrior,ACTOR
510325,tm185943,Fudeko Tanaka,Old Woman,ACTOR
545746,tm185943,Hiroyoshi Yamaguchi,Horse Riding Samurai,ACTOR
216370,tm185943,Hiroshi Tanaka,Horse Riding Samurai,ACTOR
236827,tm185943,Kanzō Uni,Horse Riding Samurai,ACTOR
1274760,tm185943,Hosui Araya,Ushi's Follower,ACTOR
1436142,tm185943,Michinori Yoshida,Samurai with Blood,ACTOR
545746,tm185943,Hiroyoshi Yamaguchi,Horse Riding Samurai A,ACTOR
1436033,tm185943,Nobuko Shimakage,Child,ACTOR
95962,tm185943,Kaneto Shindō,,DIRECTOR
128082,tm79002,Ida Kamińska,Rozalia Lautmannová,ACTOR
128083,tm79002,Jozef Kroner,Antonin 'Tono' Brtko,ACTOR
568449,tm79002,František Zvarík,Markus Kolkocký,ACTOR
128085,tm79002,Hana Slivková,Evelyna Brtková,ACTOR
1185639,tm79002,Martin Hollý,Imro Kuchár,ACTOR
545829,tm79002,Elena Zvaríková-Pappová,Ruzena Kolkocká,ACTOR
128084,tm79002,Martin Gregor,Jozef Katz,ACTOR
128087,tm79002,Adam Matejka,Piti Báci,ACTOR
534845,tm79002,Mikuláš Ladižinský,Marian Peter,ACTOR
617395,tm79002,Alojz Kramár,Balko,ACTOR
1458984,tm79002,Eugen Senaj,Blau,ACTOR
743060,tm79002,František Papp,,ACTOR
1458987,tm79002,Gita Mišurová,,ACTOR
561498,tm79002,Lujza Grossová,,ACTOR
2326216,tm79002,J. Mittelmann,,ACTOR
1458540,tm79002,Tibor Vadaš,Tobacconist,ACTOR
2326138,tm79002,František Bujdák,,ACTOR
510053,tm79002,Andrej Šilan,,ACTOR
1458542,tm79002,Anton Baláž,,ACTOR
2326249,tm79002,Martin Hajný,,ACTOR
1459020,tm79002,Štefan Petrák,,ACTOR
2326165,tm79002,V. Sedláková,,ACTOR
1154962,tm79002,Ladislav Farkaš,,ACTOR
756825,tm79002,Elena Šoltésová,,ACTOR
2326213,tm79002,Jozef Hatok,,ACTOR
500768,tm79002,Milan Drotár,,ACTOR
619796,tm79002,Július Piussi,,ACTOR
2095437,tm79002,Jozef Stražan,,ACTOR
2326135,tm79002,Oldřich Kratochvíl,,ACTOR
2326129,tm79002,F. Vychodil,,ACTOR
149636,tm79002,Juraj Herz,Jewish Man,ACTOR
1939076,tm79002,Ladislav Fecko,,ACTOR
193954,tm79002,Ivan Palúch,,ACTOR
1154879,tm79002,Stanislav Kubiš,,ACTOR
1075812,tm79002,Václav Podhorský,,ACTOR
536352,tm79002,Zdeněk Skalický,,ACTOR
1458999,tm79002,Štefan Servátka,,ACTOR
2257414,tm79002,Jozef Príhoda,,ACTOR
2394409,tm79002,Pavol Simko,,ACTOR
2326218,tm79002,Ján Mišura,,ACTOR
756824,tm79002,Ján Pelech,,ACTOR
557819,tm79002,Viliam Záborský,Imro Kuchár (voice),ACTOR
128089,tm79002,Elmar Klos,,DIRECTOR
128088,tm79002,Ján Kadár,,DIRECTOR
7548,tm153192,Peter O'Toole,Jack 14th Earl of Gurney,ACTOR
133805,tm153192,Alastair Sim,Bishop Lampton,ACTOR
105978,tm153192,Arthur Lowe,Tucker,ACTOR
32220,tm153192,Harry Andrews,13th Earl of Gurney,ACTOR
1058,tm153192,Coral Browne,Lady Claire Gurney,ACTOR
81453,tm153192,Michael Bryant,Dr. Herder,ACTOR
39224,tm153192,Nigel Green,McKyle,ACTOR
221198,tm153192,William Mervyn,Sir Charles Gurney,ACTOR
47439,tm153192,Carolyn Seymour,Grace Shelley,ACTOR
34608,tm153192,James Villiers,Dinsdale,ACTOR
70617,tm153192,Kay Walsh,Mrs. Piggott-Jones,ACTOR
244407,tm153192,Patsy Byrne,Mrs. Treadwell,ACTOR
52425,tm153192,Graham Crowden,Truscott,ACTOR
522967,tm153192,Hugh Burden,Matthew Peake,ACTOR
109879,tm153192,James Grout,Inspector Brockett,ACTOR
55444,tm153192,James Hazeldine,Fraser,ACTOR
2643594,tm153192,Joan Cooper,Nurse Brice,ACTOR
1518728,tm153192,Hugh Owens,Toastmaster,ACTOR
534308,tm153192,Henry Woolf,Inmate,ACTOR
549654,tm153192,Griffith Davies,Inmate,ACTOR
62218,tm153192,Oliver MacGreevy,Inmate,ACTOR
213914,tm153192,Neil Kennedy,Dr. Herder's Assistant,ACTOR
522157,tm153192,Cyril Appleton,McKyle's Assistant,ACTOR
2030,tm153192,Leslie Schofield,McKyle's Assistant,ACTOR
72370,tm153192,Declan Mulholland,Poacher,ACTOR
150877,tm153192,Ronald Adam,Lord,ACTOR
553546,tm153192,Julian D'Albie,Lord,ACTOR
555943,tm153192,Llewellyn Rees,Lord,ACTOR
518882,tm153192,Kenneth Benda,Lord Chancellor,ACTOR
1040195,tm153192,Lewis Alexander,Lord (uncredited),ACTOR
713348,tm153192,Ernest Blyth,Lord (uncredited),ACTOR
703887,tm153192,Terence Conoley,Lord (uncredited),ACTOR
35213,tm153192,George Hilsdon,Lord (uncredited),ACTOR
12937,tm153192,Margaret Lacey,Midwife (uncredited),ACTOR
2643278,tm153192,Mike Reynell,Gurney Village Pedestrian (uncredited),ACTOR
41393,tm153192,Robert Rietti,Various Roles (voice) (uncredited),ACTOR
708257,tm153192,Guy Standeven,Peer (uncredited),ACTOR
1518182,tm153192,John Tatham,Lord (uncredited),ACTOR
2114,tm153192,Fred Wood,Corpse (uncredited),ACTOR
64526,tm153192,Peter Medak,,DIRECTOR
25185,tm17654,Toshirō Mifune,Musashi Miyamoto a.k.a. Takezo,ACTOR
173280,tm17654,Rentaro Mikuni,Matahachi,ACTOR
210875,tm17654,Mariko Okada,Akemi,ACTOR
561297,tm17654,Kurôemon Onoe,Takuan,ACTOR
140824,tm17654,Kaoru Yachigusa,Otsu,ACTOR
155050,tm17654,Mitsuko Mito,Oko,ACTOR
105765,tm17654,Eiko Miyoshi,Osugi,ACTOR
57453,tm17654,Akihiko Hirata,Seijuro Yoshioka,ACTOR
553431,tm17654,Kusuo Abe,Temma Tsujikaze,ACTOR
137396,tm17654,Eitarō Ozawa,Terumasa Ikeda,ACTOR
105770,tm17654,Seijirô Onda,Chief Official,ACTOR
219784,tm17654,Fumindo Matsuo,Petty Official,ACTOR
506940,tm17654,Masanobu Ôkubo,Petty Official,ACTOR
403036,tm17654,Takuzō Kumagai,Villager,ACTOR
510658,tm17654,Akira Sera,Villager,ACTOR
224252,tm17654,Yasuhisa Tsutsumi,Villager,ACTOR
57456,tm17654,Yutaka Sada,Soldier,ACTOR
224257,tm17654,Shigeo Katô,Soldier,ACTOR
95388,tm17654,Jun'ichirō Mukai,Soldier,ACTOR
562251,tm17654,Kiyoshi Kamoda,Roving Warrior,ACTOR
814929,tm17654,Michio Sakurai,Roving Warrior,ACTOR
105775,tm17654,Gorô Sakurai,Roving Warrior,ACTOR
105772,tm17654,Masao Masuda,Woodcutter,ACTOR
224247,tm17654,Sôjin Kamiyama,(uncredited),ACTOR
219238,tm17654,Kanta Kisaragi,(uncredited),ACTOR
151760,tm17654,Yoshio Kosugi,(uncredited),ACTOR
193834,tm17654,Jitsuko Yoshimura,Ei,ACTOR
151855,tm17654,Hiroshi Inagaki,,DIRECTOR
209527,tm156330,Tomisaburō Wakayama,Ogami Itto,ACTOR
215949,tm156330,Kayo Matsuo,Yagyu Sayaka,ACTOR
131133,tm156330,Minoru Ôki,Benma Hidari,ACTOR
213641,tm156330,Akiji Kobayashi,Ozunu Kurokuwa,ACTOR
220681,tm156330,Shin Kishida,Kuruma Hidari,ACTOR
506944,tm156330,Shogen Nitta,Tenma Hidari,ACTOR
477375,tm156330,Kappei Matsumoto,Ichirobei Hirano,ACTOR
436066,tm156330,Takashi Ebata,Sanji,ACTOR
223898,tm156330,Akihiro Tomikawa,Ogami Daigoro,ACTOR
530369,tm156330,Izumi Ayukawa,Otoki,ACTOR
510723,tm156330,Reiko Kasahara,Ochika,ACTOR
1437659,tm156330,Yukiji Ikeda,Oren,ACTOR
492255,tm156330,Yuriko Mishima,Oyo,ACTOR
1010760,tm156330,Maki Mizuhara,Oriku,ACTOR
734695,tm156330,Yukari Wakayama,Omon,ACTOR
734800,tm156330,Ima Masaki,Otaki,ACTOR
223897,tm156330,Michi Azuma,Oko,ACTOR
42799,tm156330,Sei Hiraizumi,Awa Retainer,ACTOR
734798,tm156330,Yasuhiro Minakami,Awa Retainer,ACTOR
33229,tm156330,Ichirô Yamamoto,,ACTOR
2081657,tm156330,Yûzaburô Sakaguchi,Awa Retainer,ACTOR
551410,tm156330,Shintarō Nanjō,,ACTOR
2013894,tm156330,Hinode Nishikawa,,ACTOR
734797,tm156330,Etsujirô Yamaoka,,ACTOR
734796,tm156330,Takuya Kitano,,ACTOR
549036,tm156330,Seishirō Hara,Chuzaemon Makuya,ACTOR
222297,tm156330,Akira Hirasawa,Junai Kurokuwa,ACTOR
2414056,tm156330,Toshio Kitagawa,,ACTOR
838385,tm156330,Kenji Ikeda,,ACTOR
218298,tm156330,Masataka Iwao,,ACTOR
734793,tm156330,Ken Izumi,,ACTOR
222142,tm156330,Yutaro Ban,,ACTOR
548460,tm156330,Jun Fujikawa,,ACTOR
777292,tm156330,Kazuo Mortuchi,,ACTOR
907367,tm156330,Junjiro Niizeki,,ACTOR
734863,tm156330,Yoshumitsu Shimonura,,ACTOR
1437662,tm156330,Yorie Santo,,ACTOR
784169,tm156330,Mineko Takagi,,ACTOR
1529329,tm156330,Chiako Furubayeshi,,ACTOR
222227,tm156330,Kenji Misumi,,DIRECTOR
26990,tm26092,Jeanne Moreau,Jacqueline 'Jackie' Demaistre,ACTOR
223565,tm26092,Claude Mann,Jean Fournier,ACTOR
466219,tm26092,Paul Guers,Caron,ACTOR
61552,tm26092,Henri Nassiet,M. Fournier,ACTOR
480677,tm26092,Nicole Chollet,Marthe,ACTOR
549589,tm26092,André Certes,,ACTOR
405751,tm26092,Jean-Pierre Lorrain,,ACTOR
102947,tm26092,Jacques Demy,,DIRECTOR
18226,tm91569,Richard Chamberlain,David Burton,ACTOR
510620,tm91569,Olivia Hamnett,Annie Burton,ACTOR
43845,tm91569,David Gulpilil,Chris Lee,ACTOR
173380,tm91569,Frederick Parslow,Rev. Burton,ACTOR
95266,tm91569,Vivean Gray,Dr. Whitburn,ACTOR
494349,tm91569,Athol Compton,Billy Corman,ACTOR
84376,tm91569,Peter Carroll,Michael Zeadler,ACTOR
517463,tm91569,Walter Amagula,Gerry Lee,ACTOR
721702,tm91569,Michael Duffield,Andrew Potter,ACTOR
517465,tm91569,Nandjiwarra Amagula,Charlie,ACTOR
1246517,tm91569,Hedley Cullen,Judge,ACTOR
128917,tm91569,Wallas Eaton,Morgue Doctor,ACTOR
492302,tm91569,Jo England,Babysitter,ACTOR
204545,tm91569,John Frawley,Policeman,ACTOR
419942,tm91569,Malcolm Robertson,Don Fishburn,ACTOR
220848,tm91569,Greg Rowe,Carl,ACTOR
993003,tm91569,Katrina Sedgwick,Sophie Burton,ACTOR
95270,tm91569,Tony Llewellyn-Jones,Guest at Party,ACTOR
8864,tm91569,Peter Weir,,DIRECTOR
31393,tm112552,Laurence Olivier,Richard III,ACTOR
36495,tm112552,Cedric Hardwicke,King Edward IV of England,ACTOR
35481,tm112552,Nicholas Hannen,Archbishop,ACTOR
15795,tm112552,Ralph Richardson,Duke of Buckingham,ACTOR
17017,tm112552,John Gielgud,"George, Duke of Clarence",ACTOR
546112,tm112552,Mary Kerridge,Queen Elizabeth,ACTOR
29438,tm112552,Pamela Brown,Jane Shore,ACTOR
450632,tm112552,Paul Huson,"Edward, Prince of Wales",ACTOR
10327,tm112552,Claire Bloom,The Lady Anne,ACTOR
72267,tm112552,Wallace Bosco,Monk,ACTOR
73409,tm112552,Andrew Cruickshank,Brackenbury,ACTOR
16385,tm112552,Clive Morton,The Lord Rivers,ACTOR
39222,tm112552,Patrick Troughton,Tyrell,ACTOR
11980,tm112552,Michael Gough,Dighton,ACTOR
66292,tm112552,Michael Ripper,Forrest,ACTOR
29175,tm112552,Stanley Baker,"Henry, Earl of Richmond",ACTOR
27739,tm112552,John Laurie,Lovel,ACTOR
561272,tm112552,Stewart Allen,Page to Richard,ACTOR
70453,tm112552,Russell Thorndike,First Priest,ACTOR
659882,tm112552,Norman Fisher,Monk,ACTOR
31393,tm112552,Laurence Olivier,,DIRECTOR
34931,tm14155,Jenny Runacre,Queen Elizabeth I / Bod,ACTOR
84461,tm14155,Nell Campbell,Crabs (as Little Nell),ACTOR
49463,tm14155,Toyah Willcox,Mad,ACTOR
213913,tm14155,Pamela Rooke,Amyl Nitrite,ACTOR
21183,tm14155,Ian Charleson,Angel,ACTOR
40944,tm14155,Karl Johnson,Sphinx,ACTOR
1740859,tm14155,Linda Spurrier,Viv,ACTOR
213915,tm14155,Jack Birkett,Borgia Ginz (as Orlando),ACTOR
213914,tm14155,Neil Kennedy,Max,ACTOR
61708,tm14155,Adam Ant,Kid,ACTOR
25238,tm14155,Richard O'Brien,John Dee,ACTOR
136414,tm14155,David Brandon,Ariel,ACTOR
213917,tm14155,Helen Wellington-Lloyd,Lady in Waiting,ACTOR
213916,tm14155,Jayne County,Lounge Lizard,ACTOR
1811781,tm14155,Claire Davenport,Customs Lady,ACTOR
519854,tm14155,Barney James,Policeman,ACTOR
519855,tm14155,Donald Dunham,Policeman,ACTOR
719450,tm14155,Gene October,Happy Days,ACTOR
58551,tm14155,Lindsay Kemp,Cabaret Performer,ACTOR
719802,tm14155,Iris Fry,Bingo Lady,ACTOR
719806,tm14155,Joyce Windsor,Bingo Lady,ACTOR
719799,tm14155,Quinn Hawkins,Boy,ACTOR
719798,tm14155,Ulla Larson-Styles,Waitress,ACTOR
519860,tm14155,Howard Malin,Schmeitzer,ACTOR
719809,tm14155,William Merrow,Maurice,ACTOR
525340,tm14155,Luciana Martínez,Escort to Borgia,ACTOR
719807,tm14155,Prudence Walters,Escort to Borgia,ACTOR
468775,tm14155,Duggie Fields,Partygoer,ACTOR
216248,tm14155,Steven Severin,Himself,ACTOR
323001,tm14155,Siouxsie Sioux,Herself,ACTOR
1145917,tm14155,Ari Up,Street Girl,ACTOR
112862,tm14155,Viv Albertine,Street Girl,ACTOR
995793,tm14155,Palmolive,Street Girl,ACTOR
66797,tm14155,Derek Jarman,,DIRECTOR
23724,tm79826,Ingrid Thulin,Thea Winkelmann,ACTOR
25603,tm79826,Anders Ek,Sebastian Fisher,ACTOR
23725,tm79826,Gunnar Björnstrand,Hans Winkelmann,ACTOR
535755,tm79826,Erik Hell,Judge Dr. Abrahamson,ACTOR
23732,tm79826,Ingmar Bergman,Priest,ACTOR
23732,tm79826,Ingmar Bergman,,DIRECTOR
165671,tm77906,Soumitra Chatterjee,Amitabha Roy,ACTOR
312419,tm77906,Madhabi Mukherjee,Karuna Gupta,ACTOR
704185,tm77906,Haradhan Bandopadhyay,Bimal Gupta,ACTOR
509574,tm77906,Santi Chatterjee,,ACTOR
704344,tm77906,Satish Haldar,,ACTOR
704345,tm77906,Deochand Lal,,ACTOR
210814,tm77906,Satyajit Ray,,DIRECTOR
22647,tm189227,Esther Rolle,Miss Maybell,ACTOR
26235,tm189227,Avon Long,Brother Dave,ACTOR
27610,tm189227,Mabel King,House Guest at the Party,ACTOR
228139,tm189227,Rhetta Hughes,Earnestine,ACTOR
223925,tm189227,Thomas Anderson,Mr. Percy,ACTOR
1538053,tm189227,Robert Dunn,Guest,ACTOR
1537845,tm189227,Joshie Jo Armstead,Guest,ACTOR
781903,tm189227,Joe Keyes Jr.,Trinity (as Joseph Keyes),ACTOR
1537792,tm189227,"George ""Ooppee"" McCurn",Guest,ACTOR
1538039,tm189227,Nate Barnett,Guest,ACTOR
63382,tm189227,Melvin Van Peebles,,DIRECTOR
135002,tm70124,Akira Takarada,Yoshimura,ACTOR
135004,tm70124,Kumi Mizuno,Daiyo,ACTOR
531773,tm70124,Chōtarō Tōgin,Ichino,ACTOR
453011,tm70124,Hideo Sunazuka,Nita,ACTOR
225900,tm70124,Tôru Ibuki,Yata Kane,ACTOR
57453,tm70124,Akihiko Hirata,Capt. Yamoto,ACTOR
33205,tm70124,Jun Tazaki,Red Bamboo Commander,ACTOR
2635134,tm70124,Toru Watanabe,Ryota Kane,ACTOR
95365,tm70124,Ikio Sawamura,Elderly Slave,ACTOR
543890,tm70124,Yuko Bambi,Shobijin,ACTOR
543894,tm70124,Yoko Bambi,Shobijin,ACTOR
95376,tm70124,Hideyo Amamoto,Red Bamboo Naval Officer,ACTOR
214045,tm70124,Hisaya Itô,Red Bamboo Scientist #1,ACTOR
361322,tm70124,Tadashi Okabe,Red Bamboo Scientist #2,ACTOR
522180,tm70124,Kazuo Suzuki,Escaped Slave,ACTOR
95375,tm70124,Shôichi Hirose,Escaped Slave,ACTOR
209943,tm70124,Chieko Nakakita,Mrs. Kane,ACTOR
29797,tm70124,Noriko Honma,Spiritualist,ACTOR
57456,tm70124,Yutaka Sada,Farmer,ACTOR
224711,tm70124,Wataru Ômae,Newspaper Reporter,ACTOR
538853,tm70124,Ken'ichirô Maruyama,Newspaper Reporter,ACTOR
507561,tm70124,Shigeki Ishida,Newspaper Editor,ACTOR
403038,tm70124,Hideo Shibuya,Maritime Officer,ACTOR
224397,tm70124,Haruo Nakajima,Godzilla,ACTOR
536639,tm70124,Yû Sekita,Ebirah,ACTOR
254386,tm70124,Jun Fukuda,,DIRECTOR
54401,tm124668,Gary Cooper,Frank Flannagan,ACTOR
14081,tm124668,Audrey Hepburn,Ariane Chavasse / Thin Girl,ACTOR
30513,tm124668,Maurice Chevalier,Claude Chavasse,ACTOR
57255,tm124668,John McGiver,Monsieur X,ACTOR
92572,tm124668,Van Doude,Michel,ACTOR
106025,tm124668,Lise Bourdin,Madame X,ACTOR
106026,tm124668,Olga Valéry,Hotel Guest with Dog,ACTOR
27154,tm124668,Paul Bonifas,Police Chief (uncredited),ACTOR
96350,tm124668,Audrey Long,Brunette (uncredited),ACTOR
190794,tm124668,Charles Lemontier,General (uncredited),ACTOR
2089580,tm124668,Eve Marley,Tandemist (uncredited),ACTOR
62122,tm124668,Moustache,Butcher (uncredited),ACTOR
102669,tm124668,Jean Ozenne,Ritz Receptionist (uncredited),ACTOR
153090,tm124668,Marcelle Praince,Rich Woman (uncredited),ACTOR
71617,tm124668,Betty Schneider,Couple Drenched by Water Wagon (uncredited),ACTOR
60572,tm124668,Alexandre Trauner,Artist (uncredited),ACTOR
461352,tm124668,Audrey Young,Frank's Opera Date (uncredited),ACTOR
