id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts55781,Black Spot,SHOW,"In the small bordertown of Villefranche, lost in the heart of a large forest, crime rate is six times higher than elsewhere in the area. Each new crime Major Laurène Weiss solves with the help of her unusual team makes her sink deeper and deeper into secrets of the area.",2017,TV-MA,55,"['drama', 'horror', 'thriller', 'crime', 'european']","['BE', 'FR']",2.0,tt6519410,7.4,12166.0,20.391,6.8
tm242108,Little Boxes,MOVIE,"It's the summer before 6th grade, and Clark is the new-in-town biracial kid in a sea of white. Discovering that to be cool he needs to act 'more black,' he fumbles to meet expectations, while his urban intellectual parents Mack and Gina also strive to adjust to small-town living. Equipped for the many inherent challenges of New York, the tight-knit family are ill prepared for the drastically different set of obstacles that their new community presents, and soon find themselves struggling to understand themselves and each other in this new suburban context.",2017,,84,"['drama', 'comedy']",['US'],,tt5030402,5.9,2122.0,3.745,6.343
tm365122,Benji,MOVIE,"Two school kids strike up a friendship with an orphaned puppy named Benji. When danger befalls them and they end up kidnapped by robbers who are in over their heads, Benji and his scruffy sidekick come to the rescue.",2018,PG,87,"['drama', 'crime', 'family']","['AE', 'US']",,tt1799516,6.3,5089.0,11.588,6.9
ts77518,Teasing Master Takagi-san,SHOW,"""If you blush, you lose."" Living by this principle, the middle schooler Nishikata gets constantly made fun of by his seat neighbor Takagi-san. With his pride shattered to pieces, he vows to turn the tables and get back at her some day. And so, he attempts to tease her day after day, only to find himself victim to Takagi-san's ridicule again sooner than later. Will he be able to make Takagi-san blush from embarrassment even once in the end?",2018,TV-PG,23,"['comedy', 'romance', 'animation']",['JP'],3.0,tt7808344,7.7,2442.0,59.17,8.306
tm288499,Roma,MOVIE,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",2018,R,135,"['drama', 'european']","['US', 'GB']",,tt6155172,7.7,161871.0,15.964,7.667
tm375962,Nothing to Lose,MOVIE,"Authorized biopic of Brazilian evangelical bishop Edir Macedo, founder of the Universal Church of the Kingdom of God and owner of Record TV network. Based on a book trilogy of the same name, the movie tells the story of the self-made man who faced several moments of turbulence while pursuing his conviction.",2018,PG,130,"['history', 'drama']",['BR'],,tt6910020,2.3,23066.0,26.231,5.557
tm375729,Us and Them,MOVIE,"Ten years ago, on a train home during the busy Spring Festival travel period, fate brings Xiaoxiao and Jianqing together. Like many young couples, they meet, fall in love, and strive to make it work, but eventually, the harsh realities of life make them drift apart. Ten years later, they run into each other again. Will they make the most of this second chance and rekindle what they once lost?",2018,,120,"['romance', 'drama']",['CN'],,tt8033592,7.4,4584.0,14.717,7.594
tm430307,Looking For Love,MOVIE,"Following a disastrous drunken display at her younger sister's wedding, 38-year-old Buyi has her parents worried that she’s wasting her life working meaningless jobs. Her parents insist that she take her head out of the clouds and focus on finding herself a good man and settle down. Buyi is gutted. She returns from KwaZulu-Natal feeling hopeless about her love situation. Where is a heavyset black woman going to find a man in South Africa? Desperate, she reluctantly allows her sexy best friend, Lindi to help find her a man in the exclusive 'man market.' Between questionable concoctions, a quirky magician with a cat obsession, and a sex addict that can't get enough of a big butt, Buyi quickly loses hope of finding Mr. Right. A hilarious, heart-warming story of acceptance and hope.",2018,,57,"['romance', 'comedy']",['ZA'],,tt8094072,7.2,18.0,1.253,10.0
ts86814,Murder Mountain,SHOW,"In Humboldt County, California, the big business of legal marijuana brings in visitors from around the world. Some are never seen again.",2018,TV-MA,42,"['crime', 'documentation']",['US'],1.0,tt9078908,6.8,3335.0,4.358,7.0
ts236347,Thus Spoke Kishibe Rohan,SHOW,"A series of OVA adaptations of the eponymous series of one-shots, featuring Diamond is Unbreakable character, Rohan Kishibe. Much like the one-shots themselves, the episodes are released out of order.",2017,TV-MA,24,"['action', 'scifi', 'thriller', 'animation', 'drama', 'fantasy']",['JP'],1.0,tt13887556,7.5,1505.0,2.695,9.0
tm322210,Bomb Scared,MOVIE,"Somewhere in Spain, four ETA terrorists await a phone call before carrying out a mission, while the 2010 FIFA World Cup, where Spanish soccer team is one of the favorites to win, is being held in South Africa.",2017,,89,"['comedy', 'european']",['ES'],,tt6895746,5.7,2958.0,6.926,5.4
ts85618,Prince of Peoria,SHOW,A prankster prince who wants to experience life as an ordinary teen leaves his kingdom to live incognito with a single mom and her studious son.,2018,TV-Y7,26,"['comedy', 'family']",['US'],2.0,tt8001718,6.1,533.0,6.029,7.0
tm410435,To All the Boys I've Loved Before,MOVIE,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,2018,PG-13,100,"['romance', 'comedy', 'drama']",['US'],,tt3846674,7.1,101175.0,37.78,7.7
ts80692,REA(L)OVE,SHOW,"A group of men and women, each burdened with a dark secret, look for love in this dating show with a twist. Hosted by reformed playboy Atsushi Tamura.",2018,TV-MA,42,['reality'],['JP'],1.0,tt8477194,6.6,250.0,1.303,6.0
tm429174,Gun City,MOVIE,"Barcelona, ​​Spain, 1921. A tough cop from Madrid arrives in the city to locate, under the suspicious scrutiny of corrupt local police officers, a significant amount of military weaponry stolen from a train, allegedly by revolutionary anarchists.",2018,,127,"['thriller', 'drama', 'crime', 'history', 'action', 'european']","['ES', 'FR']",,tt7104984,6.3,4095.0,8.937,6.3
ts80084,Dragon Pilot: Hisone and Masotan,SHOW,"Straightforward and innocent Hisone Amakasu is a Self-Defense Force rookie stationed at the Air Self-Defense Force's Gifu Base. She was struggling with the fact that she sometimes hurts people unintentionally by her innocent words and decided to join the Air Self-Defense Force, hoping to maintain a certain distance from people. This decision led her to a fateful encounter which profoundly changed her life. It was the ""OTF"" dragon hidden in the base and it chose Hisone as his pilot. When it soared into the sky with Hisone, her fate as a dragon pilot was decided. It is said that dragons have a key to the future of the world...",2018,TV-14,24,"['scifi', 'fantasy', 'animation']",['JP'],1.0,tt8528256,6.9,545.0,14.069,7.9
tm273294,I Don't Feel at Home in This World Anymore,MOVIE,"When a depressed woman is burglarized, she finds a new sense of purpose by tracking down the thieves alongside her obnoxious neighbor. But they soon find themselves dangerously out of their depth against a pack of degenerate criminals.",2017,,96,"['thriller', 'drama', 'comedy', 'crime', 'european']",['US'],,tt5710514,6.9,55549.0,11.673,6.531
tm315345,City of Joy,MOVIE,"The Democratic Republic of Congo has endured 20 years of devastating violence. Rape has been used as a weapon of war to destroy community and access precious minerals. Congo is often referred to as “the worst place in the world to be a woman.” ""City of Joy"" tells a different story of the region. The film focuses on Jane, a student at a center where women who have suffered unimaginable abuse join together to become leaders. We also meet the founders of the center: a devout Congolese Doctor, a Congolese activist, and a radical N.Y. playwright. The film weaves between joy and pain as these individuals band together to demand hope in a place so often deemed hopeless.",2018,,74,"['documentation', 'thriller', 'war', 'crime', 'drama']",['CD'],,tt4078252,7.5,525.0,2.413,7.2
tm443073,"Out of Many, One",MOVIE,"The U.S. has long offered a promise of opportunity to immigrants, but currently immigration has become a divisive issue. This documentary illustrates how an understanding of our history and democracy is essential to constructive debate, informed civic participation and shaping a new class of citizens.",2018,,35,['documentation'],['US'],,,,,2.407,5.4
tm428073,When Angels Sleep,MOVIE,"Germán, an honest family man, sees how his whole world wobbles the night when, driving home, accidentally runs over two teenage girls. From that moment, Germán will have to do everything in his power to prevent his life from being destroyed forever.",2018,,91,"['thriller', 'action', 'crime', 'drama', 'horror', 'fantasy', 'european']",['ES'],,tt3732280,5.5,3838.0,8.789,5.6
tm366972,The Drug King,MOVIE,"Busan, South Korea, 1970s. Lee Doo-sam is a small-time smuggler. After helping a drug gang to smuggle meth, he falls into the dark crime world. Quick-witted and full of ambition, he eventually takes over the drug underworld and starts to lead a double life: a good community leader during the day but an infamous drug lord during the night.",2018,,139,"['drama', 'action', 'crime']",['KR'],,tt6914542,6.2,3388.0,15.781,6.295
tm352033,The Milk System,MOVIE,"Milk is Big Business. Behind the innocent appearances of the white stuff lies a multi-billion euro industry, which perhaps isn't so innocent…",2017,,90,"['documentation', 'european']","['DE', 'IT']",,tt7274546,7.0,562.0,3.878,6.6
tm350607,Escape from Mr. Lemoncello's Library,MOVIE,Can twelve 12-year-olds escape from the most ridiculously brilliant library ever created? Escape from Mr. Lemoncello's Library plunks a dozen sixth-graders into the middle of a futuristic library for a night of nonstop fun and adventure.,2017,G,79,"['fantasy', 'family']","['CA', 'US']",,tt5878476,5.3,513.0,7.489,5.7
ts83232,The Mire,SHOW,"The town is shocked with a brutal double murder. The ""Courier"" hands the case to an experienced journalist - Witold Wanycz. At the same time, he learns about the mysterious suicide of two teenagers. Together with Piotr, a young journalist, they start their own investigation.",2018,TV-MA,54,"['crime', 'drama', 'thriller']",['PL'],2.0,tt8855592,7.0,4717.0,12.964,6.791
ts9075,The Fix,SHOW,"Comedians Jimmy Carr, D.L. Hughley and Katherine Ryan tackle the world's woes with help from a rotating crew of funny guests and an actual expert.",2018,TV-MA,27,['comedy'],['US'],1.0,tt5960546,7.0,2056.0,8.828,6.2
tm414676,Paradise Lost,MOVIE,"Marked by losses and mismatches, José's eccentric family seek to be happy while locked in Paraíso Perdido, a nightclub that has stopped in time, where they sing popular romantic music.",2018,,111,"['drama', 'romance', 'music', 'documentation']",['BR'],,tt8513302,6.9,719.0,4.221,7.3
tm367008,Katt Williams: Great America,MOVIE,The king of underground comedy takes the stage in Jacksonville with unflinching riffs on American politics and the raunchy perils of getting old.,2018,,60,['comedy'],['US'],,tt7752054,6.2,940.0,4.154,5.3
ts78217,Welcome to the Family,SHOW,"You don't choose family, family chooses you.",2018,TV-MA,48,['comedy'],['ES'],2.0,tt7490342,6.7,496.0,7.981,7.0
tm327636,Joe Mande's Award-Winning Comedy Special,MOVIE,"Stand-up comic Joe Mande aims for critical adulation with this special that covers dating shows, ""Shark Tank,"" Jewish summer camp and much more.",2017,,66,"['comedy', 'documentation']",['US'],,tt7183876,6.1,526.0,3.762,5.962
tm371622,Malena Pichot: Estupidez compleja,MOVIE,This funnywoman champions feminism while explaining while walking down the street eating a banana is an extreme sport.,2018,,50,['comedy'],['AR'],,tt7607370,5.7,365.0,3.231,5.4
ts56648,The Keepers,SHOW,This docuseries examines the decades-old murder of Sister Catherine Cesnik and its suspected link to a priest accused of abuse.,2017,TV-MA,56,"['crime', 'action', 'drama', 'documentation']",['US'],1.0,tt0087546,8.2,14.0,10.679,7.512
ts111582,The Platform,SHOW,"The Platform is a weekly variety show about stories. All kinds of people sharing all kinds of stories from all parts of the world. People, Places, Stories, Faces. With the right platform anything's possible, so it's super fun putting the show together each week with the goal of finding and sharing inspirational stories. The same goes with artists too. Finding talent and giving them the chance to not only play but share their story beforehand. Sometimes it's new talent, and other times it's names from the past that we all know and love. Everyone's got a story to tell - and The Platform is a space to share that with our audience.",2018,TV-14,45,['music'],['ES'],2.0,tt8254954,5.4,8.0,,
ts84056,Unauthorized Living,SHOW,"When a Galician shipper and drug lord hiding his Alzheimer's disease plans to retire, his second-in-command plots to steal the empire from the heir.",2018,TV-MA,75,['drama'],['ES'],2.0,tt6970700,7.4,5199.0,31.978,7.4
ts78507,Alexa & Katie,SHOW,Lifelong best friends Alexa and Katie are eagerly anticipating the start of their freshman year of high school. The pals confront a crisis that leaves them feeling like outsiders at a time when what seems to matter most is fitting in.,2018,TV-Y7,26,"['comedy', 'drama']",['US'],4.0,tt6916746,7.5,5451.0,33.236,8.3
tm835357,A 3 Minute Hug,MOVIE,"As daylight breaks between the border cities of El Paso, Texas, and Juarez, Mexico, undocumented migrants and their relatives, divided by a wall, prepare to participate in an activist event. For three minutes, they’ll embrace in no man’s land for the briefest and sweetest of reunions.",2018,,28,['documentation'],['MX'],,,,,3.274,6.4
